User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,BMI,Workout_Intensity,Steps_Count,Heart_Rate_Avg,Sleep_Hours,Water_Intake_Liters,Workout_Type,Body_Fat_Percentage,Resting_Heart_Rate,Daily_Active_Minutes
17309570,male,47,178.0,77.0,19.0,93.0,40.4,91.0,24.302487059714682,High,17775,99,8.1,4.0,Strength,12.6,79,87
19424189,male,29,166.0,68.0,21.0,96.0,40.6,88.0,24.677021338365513,High,9934,84,7.5,2.9,Cardio,28.5,59,72
12631368,male,26,194.0,91.0,24.0,101.0,41.0,127.0,24.178977574662557,Low,7775,122,4.6,2.4,Cardio,29.4,86,78
19577504,male,22,187.0,90.0,4.0,84.0,38.9,10.0,25.737081414967538,Low,11000,63,8.0,2.5,Strength,24.6,88,176
15865351,female,43,163.0,61.0,20.0,105.0,40.6,125.0,22.95908765854944,High,19331,74,8.7,3.5,Yoga,20.4,79,29
11643863,female,39,143.0,47.0,11.0,94.0,39.9,57.0,22.984008997995016,Medium,12484,75,6.0,3.8,Cardio,25.2,85,112
11246548,male,22,173.0,69.0,27.0,114.0,40.8,177.0,23.054562464499313,Medium,19149,113,5.6,2.4,Yoga,32.5,61,134
10278209,female,28,160.0,61.0,21.0,99.0,40.3,113.0,23.828124999999996,Medium,13115,70,6.6,3.3,Strength,18.9,82,176
16525885,female,44,191.0,89.0,28.0,99.0,40.7,147.0,24.39626106740495,Medium,9172,87,8.8,3.8,Yoga,18.4,50,175
12210859,female,66,158.0,57.0,8.0,90.0,39.5,41.0,22.832879346258608,Medium,4496,66,4.3,1.8,Strength,25.6,72,84
12318694,female,25,162.0,60.0,2.0,80.0,38.1,7.0,22.86236854138088,High,19646,97,7.5,2.5,Yoga,27.1,74,151
14856586,female,70,165.0,68.0,29.0,112.0,40.9,215.0,24.977043158861342,Medium,8393,83,8.1,4.0,Cardio,21.4,87,156
10903059,female,40,166.0,61.0,26.0,101.0,40.8,151.0,22.136739730004358,Low,7410,154,7.9,2.1,Yoga,31.5,65,151
16359242,female,29,173.0,71.0,17.0,89.0,40.4,71.0,23.722810651876106,Low,2542,127,6.8,2.9,Strength,18.8,62,147
15512410,male,27,194.0,90.0,2.0,81.0,37.8,5.0,23.91327452439154,Low,12871,96,8.6,3.0,HIIT,26.0,84,48
14487553,male,34,178.0,82.0,10.0,90.0,39.5,38.0,25.88057063502083,Medium,15390,94,4.7,1.5,HIIT,26.7,58,112
15065543,female,65,166.0,61.0,16.0,87.0,40.6,76.0,22.136739730004358,Low,13146,65,5.2,3.4,Cardio,17.4,78,179
14141224,male,77,206.0,106.0,25.0,92.0,40.8,168.0,24.97879159204449,Low,17809,92,5.5,2.2,Strength,10.5,61,64
14284339,female,46,146.0,55.0,5.0,92.0,39.1,25.0,25.802214299118038,High,14431,155,4.0,2.5,Yoga,30.7,86,118
10642760,male,67,178.0,86.0,5.0,86.0,39.1,24.0,27.143037495265748,Low,17479,158,5.9,2.9,Strength,22.1,84,39
12664418,male,37,180.0,75.0,9.0,93.0,39.4,38.0,23.148148148148145,Low,13183,140,4.8,2.2,Strength,12.4,53,145
19929268,female,20,163.0,66.0,9.0,74.0,39.6,22.0,24.840980089578082,Low,19583,113,7.6,2.0,Cardio,33.9,54,48
15356014,female,26,159.0,55.0,26.0,104.0,41.0,155.0,21.75546853368142,Low,12309,155,6.1,2.6,Yoga,17.4,74,167
17869121,female,30,169.0,68.0,2.0,83.0,38.4,7.0,23.80869017191275,Medium,18173,73,7.5,2.0,Strength,21.9,77,179
14695026,female,63,153.0,49.0,22.0,101.0,40.9,140.0,20.932120124738347,High,12872,78,5.5,2.3,HIIT,22.1,65,105
12752735,female,66,175.0,72.0,22.0,101.0,40.5,134.0,23.510204081632654,High,9032,147,4.7,1.3,Yoga,19.3,69,176
15065097,female,44,172.0,69.0,19.0,102.0,40.8,111.0,23.323418063818284,Medium,6688,70,4.7,3.5,HIIT,13.8,56,106
19429108,male,60,183.0,87.0,17.0,97.0,40.6,106.0,25.97867956642479,Medium,14854,130,5.0,2.2,HIIT,27.6,86,25
11682697,male,25,180.0,77.0,29.0,111.0,40.8,187.0,23.76543209876543,Medium,6786,104,4.6,1.2,Cardio,14.9,66,162
16096253,male,32,184.0,93.0,11.0,84.0,39.7,34.0,27.469281663516067,Low,5681,119,5.1,3.4,HIIT,27.1,66,99
13323914,female,23,151.0,49.0,13.0,98.0,40.0,69.0,21.490285513793253,Low,10856,147,6.9,1.1,HIIT,30.1,76,155
19473158,male,25,176.0,74.0,27.0,107.0,40.9,156.0,23.889462809917354,High,8078,117,5.3,2.8,Cardio,10.6,70,170
18467399,male,72,191.0,92.0,8.0,73.0,39.7,26.0,25.218606946081522,Low,17862,147,5.7,3.1,Strength,28.3,83,34
16848555,female,70,163.0,64.0,24.0,105.0,40.7,161.0,24.088223117166624,Low,14693,137,4.3,1.6,Strength,26.0,89,52
16883052,female,41,166.0,62.0,25.0,107.0,40.8,161.0,22.49963710262738,Medium,15273,83,8.5,1.4,Strength,14.9,69,144
16149984,female,20,170.0,64.0,2.0,85.0,38.0,7.0,22.145328719723185,Medium,3416,70,4.7,1.3,HIIT,25.5,81,108
13119538,male,22,206.0,106.0,3.0,78.0,38.4,6.0,24.97879159204449,Low,2907,131,5.7,4.0,Strength,20.5,87,28
10351855,male,28,186.0,95.0,18.0,98.0,40.0,90.0,27.45982194473349,Low,10507,103,5.9,3.3,Yoga,12.1,71,52
13839245,male,38,189.0,88.0,2.0,73.0,38.4,3.0,24.635368550712467,Medium,15573,138,7.9,1.9,HIIT,23.1,64,96
19025413,male,79,194.0,101.0,17.0,105.0,40.2,147.0,26.83600807737273,Medium,11710,125,6.4,2.0,Strength,34.3,85,133
15453322,male,29,182.0,85.0,25.0,101.0,41.0,132.0,25.661152034778407,Low,7951,147,5.9,2.9,HIIT,26.2,77,172
17673313,male,34,181.0,88.0,24.0,93.0,40.6,105.0,26.861206922865602,Medium,6344,104,7.5,2.4,Yoga,18.3,51,71
17127278,male,69,193.0,98.0,6.0,82.0,39.1,28.0,26.309431125667803,Medium,9426,133,7.0,1.8,Cardio,24.1,82,109
18128620,male,22,185.0,86.0,20.0,106.0,40.6,115.0,25.127830533235937,High,11993,91,4.4,1.2,HIIT,28.4,86,46
10856272,female,33,162.0,58.0,25.0,109.0,40.7,164.0,22.10028959000152,Medium,8334,76,5.6,3.4,Cardio,13.9,71,72
16934395,male,54,180.0,87.0,13.0,100.0,40.0,83.0,26.85185185185185,Low,11048,113,8.9,3.7,Yoga,23.2,77,81
10660238,female,27,196.0,96.0,11.0,93.0,40.0,46.0,24.989587671803417,Medium,12068,69,6.4,1.6,Cardio,22.7,59,94
15142989,female,75,172.0,75.0,8.0,86.0,39.2,37.0,25.351541373715524,Medium,19909,145,6.1,1.2,Yoga,19.4,65,117
15894547,male,36,200.0,105.0,21.0,94.0,40.5,105.0,26.25,Low,3416,65,4.7,1.4,Cardio,28.7,63,117
14367729,male,77,195.0,99.0,11.0,97.0,39.6,80.0,26.035502958579883,Medium,3794,150,8.2,2.2,Yoga,24.1,84,56
17657345,male,61,194.0,103.0,9.0,88.0,39.9,47.0,27.367414177914764,Low,4720,79,4.7,1.9,Strength,27.5,76,28
10825757,male,48,192.0,92.0,23.0,96.0,40.4,129.0,24.95659722222222,Low,8826,60,4.5,1.2,Strength,24.9,60,75
19616233,female,49,153.0,51.0,26.0,105.0,40.7,169.0,21.78649237472767,Medium,8795,123,6.2,2.4,Strength,29.5,56,139
14546584,male,39,180.0,87.0,24.0,107.0,40.4,161.0,26.85185185185185,Low,7076,140,6.2,1.6,Cardio,25.8,89,66
16379355,male,31,192.0,93.0,28.0,108.0,40.7,185.0,25.227864583333336,High,17462,60,8.9,1.2,Cardio,26.9,83,107
17573422,male,40,198.0,104.0,29.0,110.0,40.7,220.0,26.527905315784103,Medium,8369,120,4.6,3.0,Yoga,15.6,54,144
16160095,female,57,172.0,69.0,24.0,106.0,40.7,156.0,23.323418063818284,Medium,10544,138,6.4,2.7,Yoga,31.1,88,56
19101859,male,53,167.0,74.0,18.0,101.0,40.3,112.0,26.533758829646096,Medium,13423,60,5.0,3.5,HIIT,13.9,73,94
18451511,female,39,161.0,64.0,9.0,81.0,39.6,32.0,24.690405462752206,Medium,11619,140,7.5,1.9,HIIT,18.5,75,54
10350524,female,56,163.0,65.0,21.0,108.0,40.8,142.0,24.46460160337235,Low,7826,105,6.0,1.4,Cardio,32.2,84,60
18229937,female,49,170.0,67.0,21.0,93.0,40.9,105.0,23.18339100346021,High,4192,119,7.2,2.1,Cardio,12.7,71,59
18525278,female,29,171.0,69.0,4.0,81.0,39.3,13.0,23.59700420642249,High,17250,102,5.7,3.3,Strength,31.7,53,158
18977305,female,53,148.0,51.0,27.0,106.0,40.9,181.0,23.283418553688826,Low,4320,103,6.8,1.7,Strength,21.9,87,60
10782423,female,24,165.0,70.0,28.0,118.0,40.8,202.0,25.71166207529844,Low,18917,97,6.3,1.8,HIIT,14.6,69,136
12278300,male,48,202.0,102.0,29.0,117.0,40.7,261.0,24.997549259876482,Low,11409,61,5.9,1.4,Yoga,28.4,86,74
16585359,male,20,176.0,72.0,22.0,102.0,40.6,104.0,23.243801652892564,Medium,17529,141,6.7,4.0,Yoga,17.1,52,86
16636401,female,24,152.0,55.0,10.0,94.0,40.0,48.0,23.80540166204986,Medium,16795,71,5.9,3.9,Yoga,26.9,85,57
13563153,female,24,166.0,63.0,13.0,100.0,40.1,70.0,22.8625344752504,High,13180,152,8.0,3.0,Cardio,29.8,53,98
17823688,female,38,152.0,57.0,9.0,79.0,39.6,31.0,24.67105263157895,Medium,17370,82,6.5,1.6,Strength,24.2,55,76
14556488,male,36,172.0,72.0,7.0,86.0,39.4,22.0,24.337479718766904,Medium,13268,68,8.5,3.3,Yoga,29.6,61,131
18427928,male,22,183.0,84.0,29.0,102.0,40.5,148.0,25.082863029651524,Medium,12136,67,5.1,2.8,Strength,33.4,50,21
16065704,female,49,165.0,66.0,9.0,82.0,39.6,35.0,24.242424242424246,Medium,13291,109,4.6,3.2,Yoga,23.8,73,93
10967150,female,21,168.0,65.0,28.0,112.0,41.0,184.0,23.030045351473927,Medium,8241,139,5.9,3.6,HIIT,13.8,68,72
11894974,male,23,185.0,89.0,15.0,92.0,39.9,56.0,26.004382761139514,Medium,14549,121,4.9,2.0,Strength,27.7,53,136
18186409,female,24,163.0,57.0,3.0,85.0,38.5,12.0,21.453573713726524,Medium,14021,82,6.0,3.7,HIIT,20.3,80,27
14262429,male,30,204.0,98.0,27.0,116.0,41.0,213.0,23.548635140330642,Medium,6114,152,5.0,3.7,Strength,23.3,53,82
11601154,male,60,170.0,79.0,11.0,103.0,39.8,77.0,27.33564013840831,Medium,16347,118,8.3,2.6,Yoga,25.7,69,152
12135010,female,77,166.0,65.0,20.0,105.0,40.3,136.0,23.588329220496444,Medium,4584,69,6.8,3.1,Yoga,27.9,85,94
15988895,male,23,179.0,80.0,21.0,96.0,40.7,87.0,24.968009737523797,Medium,11740,71,6.5,2.2,Yoga,26.0,52,95
10610828,male,69,203.0,111.0,2.0,83.0,38.5,10.0,26.935863524958148,Medium,3488,121,7.9,3.0,Yoga,15.8,77,82
11988053,female,51,152.0,58.0,30.0,117.0,41.3,232.0,25.10387811634349,Medium,15319,135,4.7,2.6,Yoga,28.7,78,177
12613285,female,50,147.0,55.0,9.0,87.0,40.1,41.0,25.45235781387385,Medium,2227,89,8.3,2.0,Yoga,30.2,67,84
18001704,female,49,157.0,57.0,16.0,94.0,40.5,84.0,23.124670372023203,Medium,7242,133,6.4,2.0,Yoga,10.9,59,147
16754561,female,32,151.0,54.0,20.0,100.0,40.6,113.0,23.683171790710933,Low,15401,137,4.7,3.0,Cardio,17.7,61,167
14766003,female,20,154.0,53.0,22.0,100.0,40.4,120.0,22.34778208804183,Low,16850,127,8.1,3.9,Strength,34.4,62,157
12204910,female,41,186.0,81.0,10.0,95.0,39.3,49.0,23.413111342351716,Medium,16094,106,6.3,1.6,HIIT,14.4,86,125
19818253,female,59,181.0,77.0,19.0,94.0,40.5,98.0,23.503556057507403,Medium,18177,143,7.0,2.2,Cardio,14.6,72,52
12624509,female,76,155.0,55.0,22.0,100.0,40.8,141.0,22.892819979188342,High,9315,100,8.5,3.4,Strength,24.8,82,129
16026137,male,51,192.0,96.0,2.0,77.0,37.8,6.0,26.041666666666668,Medium,17746,66,8.5,1.4,HIIT,18.5,51,151
14386564,female,25,154.0,56.0,5.0,82.0,39.0,18.0,23.61275088547816,Medium,14988,153,8.5,4.0,Strength,26.4,79,163
13227373,male,63,173.0,76.0,7.0,90.0,39.2,36.0,25.393431120318084,Low,15198,147,6.1,3.0,HIIT,16.6,84,50
17756015,female,37,155.0,54.0,20.0,94.0,40.6,102.0,22.476586888657646,Low,2698,133,7.7,3.7,HIIT,20.7,79,29
17847617,female,54,172.0,78.0,12.0,87.0,39.9,52.0,26.365603028664147,Medium,2437,111,5.2,3.5,HIIT,35.0,69,145
14643198,male,51,181.0,82.0,10.0,95.0,39.5,54.0,25.029760996306585,Low,17995,104,8.2,3.3,Strength,19.3,75,84
10765096,female,28,169.0,72.0,14.0,87.0,40.7,55.0,25.209201358495854,Medium,8180,97,5.7,1.1,Strength,12.2,83,146
19441838,male,22,187.0,89.0,21.0,99.0,40.3,100.0,25.45111384369012,Medium,11876,95,6.3,2.2,HIIT,28.6,73,146
19269021,female,23,179.0,75.0,4.0,89.0,38.8,16.0,23.40750912892856,Medium,14902,140,8.5,1.6,HIIT,24.7,66,168
14357134,male,48,181.0,87.0,3.0,77.0,38.7,8.0,26.555965935105768,High,7278,144,8.0,3.6,Yoga,21.1,83,175
19208436,male,23,183.0,81.0,2.0,76.0,38.0,2.0,24.187046492878256,Medium,2959,117,8.8,3.0,HIIT,32.7,69,156
17101646,female,26,163.0,66.0,8.0,86.0,39.4,31.0,24.840980089578082,Low,12031,105,5.8,1.3,Yoga,13.7,86,40
18862206,female,65,155.0,58.0,17.0,95.0,40.5,96.0,24.141519250780433,High,9587,126,4.8,2.1,Yoga,22.2,55,83
19276397,female,34,158.0,56.0,18.0,95.0,40.8,92.0,22.432302515622492,High,10906,124,8.6,1.2,Yoga,14.8,84,26
11365967,male,76,157.0,64.0,8.0,88.0,39.5,41.0,25.96454217209623,Low,16298,77,6.5,3.2,HIIT,12.1,57,68
19391669,male,20,190.0,86.0,4.0,75.0,39.1,4.0,23.822714681440445,Low,11697,61,8.4,2.3,HIIT,21.1,76,166
11447535,male,25,196.0,101.0,14.0,94.0,40.2,61.0,26.29112869637651,Low,3347,63,7.7,1.7,HIIT,33.7,51,22
14430730,male,77,187.0,92.0,25.0,99.0,40.6,186.0,26.309016557522373,Low,7008,155,8.4,2.6,HIIT,28.1,58,105
17521408,female,33,149.0,48.0,2.0,81.0,38.5,7.0,21.620647718571234,High,6868,142,7.3,1.1,Yoga,15.9,72,29
10549089,male,59,201.0,100.0,20.0,102.0,40.4,144.0,24.751862577658976,Medium,5960,143,8.1,1.8,HIIT,21.6,73,170
17346227,male,51,190.0,96.0,5.0,77.0,39.0,15.0,26.59279778393352,Medium,11944,101,4.6,1.5,Yoga,29.9,71,87
11715913,male,24,180.0,82.0,9.0,93.0,39.5,34.0,25.30864197530864,High,4505,108,8.8,3.8,Yoga,14.9,63,158
19929703,male,77,171.0,73.0,25.0,109.0,41.0,214.0,24.96494647925858,Medium,14361,108,4.9,2.1,Yoga,15.1,70,70
12383667,female,29,165.0,58.0,12.0,90.0,39.8,54.0,21.30394857667585,Medium,17843,66,4.1,2.8,Strength,14.5,61,167
11831969,female,56,155.0,58.0,3.0,93.0,38.4,16.0,24.141519250780433,High,19492,68,6.7,2.5,Cardio,25.2,88,167
10797758,female,27,180.0,80.0,28.0,112.0,40.8,181.0,24.691358024691358,High,19421,130,7.6,3.0,Yoga,10.7,85,74
10678968,male,35,175.0,77.0,12.0,90.0,40.1,45.0,25.142857142857142,High,7760,86,7.6,1.8,Yoga,24.7,82,42
11370687,female,71,177.0,75.0,14.0,93.0,40.2,74.0,23.93948099205209,Medium,11103,80,5.7,1.4,Cardio,30.6,50,109
18886848,male,22,195.0,97.0,2.0,84.0,38.2,5.0,25.509533201840895,Medium,15081,94,7.8,1.2,Strength,29.6,72,155
15899221,male,25,192.0,90.0,17.0,93.0,40.4,68.0,24.4140625,Low,17785,147,8.2,1.6,HIIT,26.7,52,151
12940396,male,58,185.0,83.0,2.0,84.0,38.5,8.0,24.251278305332356,Medium,2358,155,7.1,2.4,Strength,15.5,72,161
15509426,female,55,165.0,64.0,23.0,102.0,40.8,141.0,23.507805325987146,High,7953,135,5.9,1.7,HIIT,30.4,63,38
18127323,male,71,188.0,96.0,2.0,75.0,38.0,7.0,27.16161158895428,Low,3076,146,7.1,2.3,Cardio,33.9,58,46
10119080,female,64,156.0,51.0,5.0,82.0,39.1,22.0,20.956607495069033,Medium,16088,95,8.3,1.1,Strength,14.6,76,164
14582681,male,52,193.0,94.0,24.0,103.0,40.8,166.0,25.235576794007894,Medium,9236,152,8.5,2.9,Cardio,32.8,65,174
18156140,female,49,154.0,55.0,14.0,94.0,40.3,74.0,23.19109461966605,Low,7671,126,4.2,3.6,Strength,31.3,74,61
10871586,male,32,188.0,94.0,4.0,87.0,38.7,14.0,26.595744680851066,Medium,6974,102,4.6,1.1,Strength,34.5,77,163
14565579,male,37,177.0,81.0,9.0,87.0,39.6,31.0,25.854639471416256,Low,5527,67,4.0,1.7,Cardio,18.0,74,107
16615652,female,42,175.0,67.0,6.0,83.0,39.1,23.0,21.877551020408163,Medium,14292,157,6.5,2.0,Cardio,33.4,80,96
15137899,male,78,186.0,95.0,15.0,90.0,40.2,93.0,27.45982194473349,Low,11796,137,6.2,1.9,Cardio,14.5,72,69
14816406,female,30,146.0,49.0,18.0,100.0,40.4,102.0,22.987427284668797,High,3075,95,6.7,1.1,HIIT,14.4,60,153
12651581,male,26,196.0,100.0,12.0,81.0,40.3,30.0,26.030820491461892,Low,18712,107,7.4,1.3,Cardio,12.7,83,117
10907280,female,30,141.0,52.0,24.0,110.0,40.7,161.0,26.155625974548567,Low,16433,105,5.8,3.7,Yoga,20.7,61,144
17401482,male,60,180.0,79.0,4.0,87.0,38.9,18.0,24.382716049382715,Low,5477,91,5.0,3.1,Yoga,10.3,76,161
10926638,male,24,180.0,81.0,18.0,93.0,40.4,68.0,25.0,High,9124,66,6.0,3.9,Cardio,19.5,76,95
12354924,female,26,158.0,61.0,13.0,97.0,40.3,66.0,24.435186668803073,Medium,19386,133,4.0,2.3,Cardio,25.6,69,95
13888942,male,68,184.0,93.0,21.0,95.0,41.0,135.0,27.469281663516067,Medium,16702,71,8.1,3.6,Strength,12.0,58,169
14751574,male,21,178.0,74.0,16.0,90.0,40.3,48.0,23.355636914530994,Medium,4821,114,5.9,3.4,Yoga,30.5,57,169
17535655,female,29,177.0,69.0,23.0,106.0,40.6,138.0,22.024322512687924,Medium,11657,82,7.1,3.6,HIIT,17.3,62,144
15617307,male,54,188.0,87.0,21.0,104.0,40.3,147.0,24.615210502489816,Low,13417,134,5.6,1.1,Strength,11.2,50,79
10667005,male,31,185.0,87.0,9.0,94.0,39.4,39.0,25.420014609203797,Medium,14939,111,7.1,3.0,HIIT,19.4,50,26
10749242,male,32,192.0,90.0,13.0,94.0,40.3,58.0,24.4140625,Low,10686,72,6.7,2.7,Cardio,13.5,83,135
15988910,female,27,173.0,68.0,26.0,97.0,40.8,131.0,22.720438370810918,High,4416,135,5.0,2.6,Strength,29.9,80,134
16211457,male,32,173.0,78.0,8.0,94.0,39.6,34.0,26.061679307694877,Medium,4142,130,7.1,2.5,Yoga,18.4,53,166
14665731,female,40,162.0,60.0,14.0,91.0,39.9,66.0,22.86236854138088,Medium,12234,112,4.5,3.4,Strength,12.9,64,174
16214244,male,20,183.0,85.0,13.0,89.0,40.3,40.0,25.381468541909282,Low,2207,122,6.4,3.9,HIIT,21.3,64,112
12829297,female,20,142.0,48.0,19.0,91.0,40.1,86.0,23.804800634794685,Medium,12846,133,7.6,3.5,Yoga,21.3,88,36
11601228,female,33,163.0,60.0,16.0,105.0,40.0,98.0,22.582709172343712,Low,10664,130,6.7,3.6,HIIT,16.9,69,160
18511325,male,69,186.0,86.0,8.0,89.0,39.8,43.0,24.858365128916635,Low,17246,110,7.7,2.5,Yoga,18.2,53,49
13735343,male,31,173.0,73.0,30.0,106.0,41.0,177.0,24.3910588392529,Low,6356,117,5.4,3.1,Cardio,29.2,71,93
13258307,male,57,193.0,97.0,8.0,85.0,39.4,36.0,26.040967542752828,Medium,8024,86,4.2,2.2,Cardio,26.0,63,66
13862441,female,32,160.0,58.0,22.0,102.0,40.6,128.0,22.656249999999996,Medium,9605,66,4.3,2.1,Cardio,15.4,70,148
18874823,female,29,161.0,61.0,9.0,87.0,39.4,37.0,23.533042706685695,Medium,3436,109,5.3,3.7,Yoga,33.7,74,80
14103817,female,67,186.0,84.0,3.0,83.0,38.3,12.0,24.280263614290668,Low,13763,83,6.0,3.7,Strength,17.6,70,105
11680272,male,61,174.0,81.0,25.0,94.0,40.7,142.0,26.7538644470868,Medium,15004,146,6.7,3.0,Cardio,23.3,87,49
14270743,male,76,188.0,90.0,29.0,102.0,40.7,227.0,25.46401086464464,Medium,10698,84,7.8,3.5,Yoga,24.3,57,150
11758182,female,69,176.0,73.0,1.0,80.0,37.7,4.0,23.56663223140496,Low,12797,103,8.2,2.1,Yoga,15.3,75,40
10883174,female,36,166.0,65.0,17.0,100.0,40.8,94.0,23.588329220496444,Low,4781,95,7.5,2.3,Cardio,17.3,59,141
10765868,female,41,154.0,51.0,5.0,87.0,39.4,22.0,21.504469556417607,High,2443,116,6.3,3.5,Yoga,22.0,83,176
18330541,female,69,156.0,61.0,27.0,106.0,40.7,185.0,25.06574621959237,High,18501,156,5.3,2.2,Yoga,16.4,62,66
14083621,female,65,186.0,79.0,7.0,77.0,39.2,24.0,22.835009827725745,High,11732,96,6.1,1.1,Cardio,17.6,65,160
12692879,male,46,195.0,96.0,29.0,107.0,40.6,210.0,25.2465483234714,High,12962,111,5.4,2.1,Strength,25.3,78,121
13798414,male,62,194.0,89.0,2.0,83.0,38.4,9.0,23.647571474120525,Low,2566,122,7.1,2.2,HIIT,28.3,81,103
11596788,female,43,157.0,61.0,7.0,88.0,39.1,31.0,24.747454257779218,Low,6183,66,8.1,1.5,Strength,30.0,67,85
12725309,male,54,171.0,69.0,25.0,111.0,41.1,192.0,23.59700420642249,Medium,9926,153,6.6,2.0,Yoga,13.0,78,165
17173325,male,42,174.0,81.0,9.0,93.0,39.7,42.0,26.7538644470868,Medium,11844,119,4.2,3.8,Yoga,28.4,67,167
19414695,female,73,158.0,60.0,17.0,97.0,40.3,101.0,24.034609838166958,High,7801,154,8.7,3.6,Yoga,33.4,53,33
10746207,female,20,175.0,73.0,25.0,99.0,40.5,126.0,23.836734693877553,Medium,15796,96,5.5,2.3,Cardio,24.5,72,133
10763443,male,26,194.0,90.0,5.0,84.0,39.2,13.0,23.91327452439154,Medium,18021,80,8.6,3.1,HIIT,25.1,66,109
18401140,female,79,161.0,62.0,15.0,94.0,39.6,86.0,23.9188302920412,Low,7500,157,8.1,1.5,Yoga,33.9,86,144
19387480,male,24,191.0,89.0,3.0,73.0,38.5,3.0,24.39626106740495,High,7402,105,6.1,3.3,Yoga,31.7,80,63
19263091,female,76,155.0,55.0,7.0,86.0,39.6,34.0,22.892819979188342,High,6781,80,4.3,2.4,Strength,23.9,68,40
13342864,female,25,157.0,58.0,1.0,82.0,37.7,4.0,23.53036634346221,Low,4686,143,8.7,3.2,Yoga,29.1,84,42
17195699,female,71,151.0,56.0,18.0,106.0,40.4,125.0,24.560326301478007,High,17515,157,7.3,2.9,Yoga,14.5,78,137
16343400,female,44,163.0,65.0,23.0,99.0,40.6,129.0,24.46460160337235,Low,19587,131,5.2,1.7,Cardio,20.3,85,173
11640417,female,74,158.0,62.0,12.0,93.0,39.7,66.0,24.83576349943919,Low,7056,155,6.7,3.5,Strength,27.9,76,22
10873097,female,56,174.0,69.0,5.0,85.0,39.1,21.0,22.79032897344431,Medium,13129,111,7.2,2.7,Strength,17.2,71,85
17499599,male,44,178.0,83.0,6.0,84.0,39.4,20.0,26.19618735008206,Medium,9057,153,5.1,3.4,Yoga,21.3,59,132
19874249,male,43,182.0,89.0,24.0,108.0,40.6,171.0,26.86873565994445,Low,14099,88,4.5,1.3,Cardio,14.3,73,32
16995264,male,39,165.0,69.0,15.0,99.0,40.3,77.0,25.344352617079892,Medium,17855,128,5.3,2.8,Cardio,32.4,55,142
11124027,male,23,188.0,92.0,6.0,89.0,39.2,20.0,26.029877772747852,High,15578,153,4.2,1.9,HIIT,32.4,72,33
11312610,male,23,195.0,97.0,3.0,83.0,38.5,8.0,25.509533201840895,Medium,7183,135,4.3,3.6,HIIT,22.0,78,112
19364544,male,56,179.0,87.0,20.0,107.0,40.4,151.0,27.15271058955713,Medium,18326,98,4.8,3.8,Yoga,14.8,80,103
12419453,male,22,181.0,83.0,8.0,86.0,39.5,21.0,25.33500198406642,Low,18696,86,4.8,1.2,HIIT,27.0,71,153
18993769,female,68,175.0,75.0,10.0,85.0,39.9,44.0,24.489795918367346,Low,10354,136,5.2,3.2,Cardio,15.3,52,40
11596001,male,73,167.0,68.0,13.0,93.0,39.9,76.0,24.38237297859371,Low,19912,69,8.7,1.3,Strength,15.7,86,90
11318890,female,68,175.0,69.0,8.0,97.0,40.1,46.0,22.53061224489796,Low,14580,95,6.9,3.6,HIIT,34.3,85,150
17831754,male,62,194.0,101.0,17.0,100.0,40.2,120.0,26.83600807737273,Low,11757,154,6.1,1.4,Yoga,12.5,55,77
17033534,female,20,160.0,60.0,24.0,100.0,40.7,128.0,23.437499999999996,Low,17760,75,6.8,1.6,Cardio,19.5,66,159
15953413,female,69,149.0,55.0,15.0,95.0,40.2,86.0,24.77365884419621,Medium,6768,95,4.0,1.8,HIIT,23.9,51,66
15845025,female,30,170.0,67.0,7.0,81.0,39.5,24.0,23.18339100346021,Medium,2398,149,8.5,3.2,Cardio,12.7,71,126
18024676,female,44,168.0,68.0,12.0,82.0,39.6,45.0,24.092970521541954,High,17244,143,6.7,1.9,Strength,11.0,55,36
14897082,male,38,192.0,98.0,4.0,90.0,38.9,17.0,26.58420138888889,Low,19431,93,6.3,2.8,Cardio,23.6,73,39
10657059,female,27,165.0,62.0,22.0,93.0,40.3,103.0,22.77318640955005,Medium,2239,96,8.7,2.7,Yoga,12.9,73,75
15871502,male,62,187.0,94.0,27.0,108.0,40.7,220.0,26.88095170007721,Low,8464,131,7.7,2.2,HIIT,16.3,65,158
18765437,male,54,199.0,98.0,7.0,88.0,39.6,34.0,24.74684982702457,Medium,2671,127,5.7,2.6,Cardio,22.4,85,106
13145015,female,64,169.0,72.0,19.0,98.0,40.6,109.0,25.209201358495854,Low,4461,118,8.7,1.4,Strength,18.7,83,110
16483325,female,56,166.0,67.0,20.0,101.0,40.8,120.0,24.31412396574249,High,3087,88,8.3,3.6,HIIT,27.8,56,122
15541697,male,35,190.0,86.0,8.0,93.0,39.5,35.0,23.822714681440445,Medium,8776,90,8.8,1.6,HIIT,34.1,71,49
10280257,female,29,167.0,66.0,25.0,104.0,40.4,146.0,23.66524436157625,Medium,11334,125,4.5,3.6,Yoga,28.8,70,112
16872733,female,66,175.0,77.0,10.0,90.0,39.9,49.0,25.142857142857142,Low,7124,148,8.8,2.6,Strength,35.0,66,56
16767297,female,44,164.0,60.0,19.0,104.0,40.6,118.0,22.308149910767405,Medium,14151,62,6.7,2.8,Cardio,19.7,70,148
